SITECODE,SITE,SITELAT,SITELONG,COUNTRY,ECOREGION,SURVEYDATE,SURVEYID,DEPTH,WATER TEMPERATURE.F,pH,SALINITY (parts per 1000)
PAC121,The Canyon,-35.90315,175.1134,New Zealand,Northeastern New Zealand,11/2/2012,912342809,10,78,7.9,35.1
PAC122,Lighthouse Reef,-35.90903,175.11739,New Zealand,Northeastern New Zealand,11/2/2012,912342810,7,81,8.2,36.7
PAC122,Lighthouse Reef,-35.90903,175.11739,New Zealand,Northeastern New Zealand,11/2/2012,912342811,6,81,8.1,34.9
PAC122,Lighthouse Reef,-35.90903,175.11739,New Zealand,Northeastern New Zealand,11/2/2012,912342812,10,82,8,35
PAC120,Pokohinu North Face,-35.89973,175.11739,New Zealand,Northeastern New Zealand,11/2/2012,912342818,21,84,8,34.6
PAC122,Lighthouse Reef,-35.90903,175.11739,New Zealand,Northeastern New Zealand,11/2/2012,912342819,5,73,8,35.4
PAC123,Cape Rodney south,-36.28157,174.82162,New Zealand,Northeastern New Zealand,11/5/2012,912342820,12,73,7.9,34.9
PAC123,Cape Rodney south,-36.28157,174.82162,New Zealand,Northeastern New Zealand,11/5/2012,912342821,6,83,7.9,35.3
PAC124,West of Kemp's Bay,-36.25787,174.7504,New Zealand,Northeastern New Zealand,11/5/2012,912342823,4,77,8,34.5
PAC125,One spot reef,-36.27372,174.8172,New Zealand,Northeastern New Zealand,11/9/2012,912342824,15,75,8,34.8
PAC125,One spot reef,-36.27372,174.8172,New Zealand,Northeastern New Zealand,11/9/2012,912342825,14,73,8.1,34.4
PAC125,One spot reef,-36.27372,174.8172,New Zealand,Northeastern New Zealand,11/9/2012,912342826,7.5,73,8,34
PAC126,Martin's Rock,-36.26729,174.78468,New Zealand,Northeastern New Zealand,11/10/2012,912342827,12,74,7.9,36.8
PAC126,Martin's Rock,-36.26729,174.78468,New Zealand,Northeastern New Zealand,11/10/2012,912342828,7.5,82,8,36
PAC126,Martin's Rock,-36.26729,174.78468,New Zealand,Northeastern New Zealand,11/10/2012,912342829,11,80,8.1,34.5
PAC127,Alphabet Bay,-36.26722,174.79429,New Zealand,Northeastern New Zealand,11/10/2012,912342830,4,75,8.1,36.9
PAC127,Alphabet Bay,-36.26722,174.79429,New Zealand,Northeastern New Zealand,11/10/2012,912342831,3.5,83,8.1,35
PAC127,Alphabet Bay,-36.26722,174.79429,New Zealand,Northeastern New Zealand,11/10/2012,912342832,5,77,7.8,37
PAC128,Mathesen Island,-36.30569,174.80013,New Zealand,Northeastern New Zealand,11/11/2012,912342833,10,82,8.1,35.9
PAC128,Mathesen Island,-36.30569,174.80013,New Zealand,Northeastern New Zealand,11/11/2012,912342834,6,80,8,35.8
PAC128,Mathesen Island,-36.30569,174.80013,New Zealand,Northeastern New Zealand,11/11/2012,912342835,9.5,73,8.2,35.8
PAC131,Cuvier west point,-36.43465,175.7599,New Zealand,Northeastern New Zealand,11/13/2012,912342836,10,80,7.8,36.5
PAC131,Cuvier west point,-36.43465,175.7599,New Zealand,Northeastern New Zealand,11/13/2012,912342837,9.9,80,8.2,34.6
PAC131,Cuvier west point,-36.43465,175.7599,New Zealand,Northeastern New Zealand,11/13/2012,912342838,8,80,7.9,37
PAC132,Cuvier North point,-36.42624,175.76721,New Zealand,Northeastern New Zealand,11/13/2012,912342839,11,76,8.1,34.1
PAC132,Cuvier North point,-36.42624,175.76721,New Zealand,Northeastern New Zealand,11/13/2012,912342840,8.5,81,8,36.7
PAC131,Cuvier west point,-36.43465,175.7599,New Zealand,Northeastern New Zealand,11/13/2012,912342933,11,73,7.8,34.8
PAC132,Cuvier North point,-36.42624,175.76721,New Zealand,Northeastern New Zealand,11/13/2012,912342934,14,76,8,34.5
PAC133,Kawhiti Island (east bay),-36.63963,175.88904,New Zealand,Northeastern New Zealand,11/14/2012,912342841,11,84,8,36.5
PAC134,Kawhiti Rock Pinnacles,-36.63363,175.89355,New Zealand,Northeastern New Zealand,11/14/2012,912342842,15,75,8.2,34.6
PAC134,Kawhiti Rock Pinnacles,-36.63363,175.89355,New Zealand,Northeastern New Zealand,11/14/2012,912342843,10,83,8.1,35.8
PAC134,Kawhiti Rock Pinnacles,-36.63363,175.89355,New Zealand,Northeastern New Zealand,11/14/2012,912342844,17,76,8.1,34.4
PAC135,Kawhiti SE cove,-36.64222,175.89162,New Zealand,Northeastern New Zealand,11/14/2012,912342845,9,83,8.1,35
PAC133,Kawhiti Island (east bay),-36.63963,175.88904,New Zealand,Northeastern New Zealand,11/14/2012,912342935,5,77,8.2,34
PAC135,Kawhiti SE cove,-36.64222,175.89162,New Zealand,Northeastern New Zealand,11/14/2012,912342936,12,83,8,35
PAC136,Von Luckner's Cove,-36.62029,175.94119,New Zealand,Northeastern New Zealand,11/15/2012,912342846,9.5,81,8.2,35.4
PAC137,Red Mercury SE point,-36.63058,175.94797,New Zealand,Northeastern New Zealand,11/15/2012,912342847,12,75,7.8,36.4
PAC137,Red Mercury SE point,-36.63058,175.94797,New Zealand,Northeastern New Zealand,11/15/2012,912342848,10,77,8.2,34.9
PAC137,Red Mercury SE point,-36.63058,175.94797,New Zealand,Northeastern New Zealand,11/15/2012,912342849,8,81,8.2,35.9
PAC138,Lunch Bay,-36.63047,175.93364,New Zealand,Northeastern New Zealand,11/15/2012,912342850,12,77,8,37
PAC138,Lunch Bay,-36.63047,175.93364,New Zealand,Northeastern New Zealand,11/15/2012,912342851,5,83,8.1,35.6
PAC138,Lunch Bay,-36.63047,175.93364,New Zealand,Northeastern New Zealand,11/15/2012,912342852,7,79,8,35.7
PAC136,Von Luckner's Cove,-36.62029,175.94119,New Zealand,Northeastern New Zealand,11/15/2012,912342937,10,84,8.1,34.6
PAC137,Red Mercury SE point,-36.63058,175.94797,New Zealand,Northeastern New Zealand,11/15/2012,912342938,5,79,7.9,35.5
PAC138,Lunch Bay,-36.63047,175.93364,New Zealand,Northeastern New Zealand,11/15/2012,912342939,9,84,8.2,35.6
PAC139,Crater Bay,-37.28588,176.27328,New Zealand,Northeastern New Zealand,11/16/2012,912342853,3,82,8.2,36
PAC139,Crater Bay,-37.28588,176.27328,New Zealand,Northeastern New Zealand,11/16/2012,912342854,8,74,8.1,35.8
PAC140,Crater Bay North Point,-37.28242,176.27655,New Zealand,Northeastern New Zealand,11/16/2012,912342855,6.2,79,8,35.3
PAC141,Archway Island,-37.27693,176.27815,New Zealand,Northeastern New Zealand,11/16/2012,912342856,7,80,8.2,35.7
PAC141,Archway Island,-37.27693,176.27815,New Zealand,Northeastern New Zealand,11/16/2012,912342857,15,73,8.1,35.7
PAC141,Archway Island,-37.27693,176.27815,New Zealand,Northeastern New Zealand,11/16/2012,912342858,12,74,7.8,34
PAC141,Archway Island,-37.27693,176.27815,New Zealand,Northeastern New Zealand,11/16/2012,912342859,9,76,8.2,36.3
PAC142,Turanganui Bay,-37.27255,176.27847,New Zealand,Northeastern New Zealand,11/16/2012,912342860,12,79,8,36.6
PAC142,Turanganui Bay,-37.27255,176.27847,New Zealand,Northeastern New Zealand,11/16/2012,912342861,5,77,8,36.8
PAC143,Tuhua Reef,-37.30528,176.28799,New Zealand,Northeastern New Zealand,11/16/2012,912342862,9,78,8.1,35.3
PAC144,Tuhua Reef East,-37.30597,176.29074,New Zealand,Northeastern New Zealand,11/16/2012,912342863,15,83,7.9,34.7
PAC145,Ruakikeno Point,-37.30475,176.26796,New Zealand,Northeastern New Zealand,11/16/2012,912342864,12,83,7.8,35.5
PAC145,Ruakikeno Point,-37.30475,176.26796,New Zealand,Northeastern New Zealand,11/16/2012,912342865,9,79,7.9,35.4
PAC140,Crater Bay North Point,-37.28242,176.27655,New Zealand,Northeastern New Zealand,11/16/2012,912342940,14,80,7.9,34.7
PAC141,Archway Island,-37.27693,176.27815,New Zealand,Northeastern New Zealand,11/16/2012,912342941,5,79,7.9,34
PAC144,Tuhua Reef East,-37.30597,176.29074,New Zealand,Northeastern New Zealand,11/16/2012,912342942,20,74,8.2,35
PAC146,Big Volkner Rock,-37.47694,177.13533,New Zealand,Northeastern New Zealand,11/21/2012,912342866,18,78,8,34.4
PAC146,Big Volkner Rock,-37.47694,177.13533,New Zealand,Northeastern New Zealand,11/21/2012,912342867,12,74,7.8,36.4
PAC146,Big Volkner Rock,-37.47694,177.13533,New Zealand,Northeastern New Zealand,11/21/2012,912342868,6,73,8.2,35.5
PAC147,Diadema Rock,-37.47833,177.12904,New Zealand,Northeastern New Zealand,11/21/2012,912342869,18,82,8,36.1
PAC147,Diadema Rock,-37.47833,177.12904,New Zealand,Northeastern New Zealand,11/21/2012,912342870,9,81,7.8,34.8
PAC148,Small Volkner Rock,-37.48079,177.12724,New Zealand,Northeastern New Zealand,11/21/2012,912342871,9,74,8.1,36.7
PAC148,Small Volkner Rock,-37.48079,177.12724,New Zealand,Northeastern New Zealand,11/21/2012,912342872,12,73,7.8,35.5
PAC148,Small Volkner Rock,-37.48079,177.12724,New Zealand,Northeastern New Zealand,11/21/2012,912342873,6,77,8.2,36.6
PAC149,Black Rock,-37.51932,177.16718,New Zealand,Northeastern New Zealand,11/22/2012,912342874,18,83,8.2,35.1
PAC149,Black Rock,-37.51932,177.16718,New Zealand,Northeastern New Zealand,11/22/2012,912342875,9,77,8,34.2
PAC149,Black Rock,-37.51932,177.16718,New Zealand,Northeastern New Zealand,11/22/2012,912342876,4,78,8.2,36
PAC150,Homestead Reef,-37.52585,177.17495,New Zealand,Northeastern New Zealand,11/22/2012,912342877,5,73,7.9,34.7
PAC151,Club Rocks,-37.5372,177.18272,New Zealand,Northeastern New Zealand,11/22/2012,912342878,6,84,8.2,34
PAC151,Club Rocks,-37.5372,177.18272,New Zealand,Northeastern New Zealand,11/22/2012,912342879,12,83,7.8,35
PAC151,Club Rocks,-37.5372,177.18272,New Zealand,Northeastern New Zealand,11/22/2012,912342880,16,84,8.1,37
PAC152,Anchor Bay,-36.97752,176.07816,New Zealand,Northeastern New Zealand,11/23/2012,912342881,12,82,7.9,35.3
PAC152,Anchor Bay,-36.97752,176.07816,New Zealand,Northeastern New Zealand,11/23/2012,912342882,10,79,7.9,36.1
PAC153,Anchor Bay East Rocks,-36.97862,176.08118,New Zealand,Northeastern New Zealand,11/23/2012,912342883,10,79,7.9,36.8
PAC153,Anchor Bay East Rocks,-36.97862,176.08118,New Zealand,Northeastern New Zealand,11/23/2012,912342884,6,75,7.8,34.2
PAC154,Nudibranch Wall,-36.95767,176.05798,New Zealand,Northeastern New Zealand,11/23/2012,912342885,15,78,7.9,34.7
PAC154,Nudibranch Wall,-36.95767,176.05798,New Zealand,Northeastern New Zealand,11/23/2012,912342886,9,80,7.8,35.2
PAC154,Nudibranch Wall,-36.95767,176.05798,New Zealand,Northeastern New Zealand,11/23/2012,912342887,5,73,8.2,36
PAC155,Ruamahuaiti Island NE,-36.97078,176.08414,New Zealand,Northeastern New Zealand,11/24/2012,912342888,6,74,8,35.9
PAC155,Ruamahuaiti Island NE,-36.97078,176.08414,New Zealand,Northeastern New Zealand,11/24/2012,912342889,17,81,7.8,34.3
PAC155,Ruamahuaiti Island NE,-36.97078,176.08414,New Zealand,Northeastern New Zealand,11/24/2012,912342890,12,76,8.2,36.3
PAC155,Ruamahuaiti Island NE,-36.97078,176.08414,New Zealand,Northeastern New Zealand,11/24/2012,912342891,9,84,8.2,34.4
PAC156,Ugly Point,-36.95059,176.0787,New Zealand,Northeastern New Zealand,11/24/2012,912342892,9,75,8,36.8
PAC156,Ugly Point,-36.95059,176.0787,New Zealand,Northeastern New Zealand,11/24/2012,912342893,12,75,8.2,34.6
PAC156,Ugly Point,-36.95059,176.0787,New Zealand,Northeastern New Zealand,11/24/2012,912342894,15,79,7.8,36.6
PAC157,Passage Rock,-36.85658,175.12931,New Zealand,Northeastern New Zealand,12/12/2012,912342895,4,83,7.9,34.3
PAC157,Passage Rock,-36.85658,175.12931,New Zealand,Northeastern New Zealand,12/12/2012,912342896,5,82,8.2,34.2
PAC158,Te Matuku East Pt,-36.84864,175.14354,New Zealand,Northeastern New Zealand,12/12/2012,912342897,2,82,8.2,35.9
PAC159,"Tower Rock, Cathedral Cove",-36.81414,175.78822,New Zealand,Northeastern New Zealand,12/13/2012,912342898,18,77,8.1,34.3
PAC159,"Tower Rock, Cathedral Cove",-36.81414,175.78822,New Zealand,Northeastern New Zealand,12/13/2012,912342899,14,75,8,36.5
PAC159,"Tower Rock, Cathedral Cove",-36.81414,175.78822,New Zealand,Northeastern New Zealand,12/13/2012,912342900,11,79,8.1,35.1
PAC160,Hahei I,-36.82129,175.7822,New Zealand,Northeastern New Zealand,12/13/2012,912342901,5,82,8,36.8
PAC160,Hahei I,-36.82129,175.7822,New Zealand,Northeastern New Zealand,12/13/2012,912342902,6,77,8.1,36.3
PAC160,Hahei I,-36.82129,175.7822,New Zealand,Northeastern New Zealand,12/13/2012,912342903,9,83,8.1,35.9
PAC161,Mahurangi Islet,-36.82609,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342904,9,75,7.9,35.4
PAC161,Mahurangi Islet,-36.82609,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342905,6,80,7.8,34.8
PAC162,Mahurangi I outside reserve,-36.82862,175.81818,New Zealand,Northeastern New Zealand,12/14/2012,912342906,3,80,8.2,35.6
PAC162,Mahurangi I outside reserve,-36.82862,175.81818,New Zealand,Northeastern New Zealand,12/14/2012,912342907,6,80,8.2,36.8
PAC163,Kingfish Rock,-36.82312,175.81224,New Zealand,Northeastern New Zealand,12/14/2012,912342908,13,76,8.2,35.2
PAC163,Kingfish Rock,-36.82312,175.81224,New Zealand,Northeastern New Zealand,12/14/2012,912342909,10,84,7.9,34.1
PAC164,South Sunk Rock,-36.81777,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342910,10,83,7.9,35.9
PAC164,South Sunk Rock,-36.81777,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342911,8,80,7.8,36.8
PAC164,South Sunk Rock,-36.81777,175.81898,New Zealand,Northeastern New Zealand,12/14/2012,912342912,14,73,8,35.1
PAC165,Two Fathom Reef,-37.25845,176.26906,New Zealand,Northeastern New Zealand,12/15/2012,912342913,12,79,8,36.4
PAC165,Two Fathom Reef,-37.25845,176.26906,New Zealand,Northeastern New Zealand,12/15/2012,912342914,14,74,8,35.4
PAC165,Two Fathom Reef,-37.25845,176.26906,New Zealand,Northeastern New Zealand,12/15/2012,912342915,9,77,7.9,36
PAC166,"Mayor I, North Rock",-37.26556,176.27007,New Zealand,Northeastern New Zealand,12/15/2012,912342916,10,83,8.1,36.8
PAC166,"Mayor I, North Rock",-37.26556,176.27007,New Zealand,Northeastern New Zealand,12/15/2012,912342917,14,76,7.9,36.2
PAC167,"Motuneke, Mayor I",-37.26878,176.24698,New Zealand,Northeastern New Zealand,12/15/2012,912342918,12,79,8,34.9
PAC167,"Motuneke, Mayor I",-37.26878,176.24698,New Zealand,Northeastern New Zealand,12/15/2012,912342919,6,80,7.9,34.2
PAC168,"Opoupoto Bay, Mayor I",-37.27266,176.2412,New Zealand,Northeastern New Zealand,12/15/2012,912342920,12,84,8,34.4
PAC168,"Opoupoto Bay, Mayor I",-37.27266,176.2412,New Zealand,Northeastern New Zealand,12/15/2012,912342921,9,73,8.2,35.4
PAC169,Panetiki Point,-36.29041,174.81665,New Zealand,Northeastern New Zealand,12/18/2012,912342922,5,75,8.1,36.8
PAC169,Panetiki Point,-36.29041,174.81665,New Zealand,Northeastern New Zealand,12/18/2012,912342923,6,84,8.2,36.2
PAC170,Ti Point,-36.32167,174.79937,New Zealand,Northeastern New Zealand,12/19/2012,912342924,4,75,8,35.9
PAC170,Ti Point,-36.32167,174.79937,New Zealand,Northeastern New Zealand,12/19/2012,912342925,6,78,8,35
PAC171,Tawharanui East,-36.36535,174.8567,New Zealand,Northeastern New Zealand,12/19/2012,912342926,5,73,8,35.3
PAC171,Tawharanui East,-36.36535,174.8567,New Zealand,Northeastern New Zealand,12/19/2012,912342927,7,78,8.2,34.1
PAC172,Tawharanui outside W,-36.34748,174.80226,New Zealand,Northeastern New Zealand,12/19/2012,912342928,8,74,7.9,36.6
VAN1,Tranquility Reef,-17.563,168.229,Vanuatu,Vanuatu,12/24/2012,912342506,3,77,7.9,36.9
KER1,L'Esperance Rock N,-31.35397,-178.82567,New Zealand,Kermadec Island,12/29/2012,912342400,11,75,8.1,35.7
KER1,L'Esperance Rock N,-31.35397,-178.82567,New Zealand,Kermadec Island,12/29/2012,912342401,9,74,7.8,36.4
KER2,L'Esperance Rock S,-31.35606,-178.82681,New Zealand,Kermadec Island,12/29/2012,912342415,15,81,7.8,36.2
KER3,Curtis Is,-30.54484,-178.55803,New Zealand,Kermadec Island,12/30/2012,912342402,11,82,7.9,34.2
KER3,Curtis Is,-30.54484,-178.55803,New Zealand,Kermadec Island,12/30/2012,912342403,19,73,7.8,35.2
KER4,Cheeseman Is,-30.53823,-178.569,New Zealand,Kermadec Island,12/30/2012,912342404,9,80,8.1,35.4
KER4,Cheeseman Is,-30.53823,-178.569,New Zealand,Kermadec Island,12/30/2012,912342405,16,74,7.8,36.1
KER6,"Macauley Island, SW",-30.23757,-178.43808,New Zealand,Kermadec Island,12/30/2012,912342406,7,81,8.2,34.3
KER6,"Macauley Island, SW",-30.23757,-178.43808,New Zealand,Kermadec Island,12/30/2012,912342407,14,81,7.9,35.3
KER5,Macaulay South,-30.24063,-178.43498,New Zealand,Kermadec Island,12/30/2012,912342416,10,73,8.2,34.9
KER5,Macaulay South,-30.24063,-178.43498,New Zealand,Kermadec Island,12/30/2012,912342417,8,77,8.2,35.2
KER8,Nash Pt,-29.283432,-177.89233,New Zealand,Kermadec Island,12/31/2012,912342408,9,77,8,34.7
KER8,Nash Pt,-29.283432,-177.89233,New Zealand,Kermadec Island,12/31/2012,912342409,15,78,8.1,36.3
KER9,Te Konui Pt,-29.28075,-177.89578,New Zealand,Kermadec Island,12/31/2012,912342410,6,74,8,36.3
KER7,Meyer Is,-29.248138,-177.87839,New Zealand,Kermadec Island,12/31/2012,912342418,14,73,7.9,35.8
KER7,Meyer Is,-29.248138,-177.87839,New Zealand,Kermadec Island,12/31/2012,912342419,7,81,8,36.1
KER9,Te Konui Pt,-29.28075,-177.89578,New Zealand,Kermadec Island,12/31/2012,912342420,13,82,7.9,34.2
KER9,Te Konui Pt,-29.28075,-177.89578,New Zealand,Kermadec Island,12/31/2012,912342425,12,75,8,36.8
KER10,Egeria Rock,-29.24917,-177.89496,New Zealand,Kermadec Island,1/1/2013,912342411,12,83,8.2,36.4
KER12,Milne Rocks W,-29.280891,-177.90442,New Zealand,Kermadec Island,1/1/2013,912342412,9,75,8.1,36.8
KER13,Dougall Rock,-29.296268,-177.91518,New Zealand,Kermadec Island,1/1/2013,912342413,14,83,8.2,34.1
KER14,Smith Bluff,-29.29233,-177.96092,New Zealand,Kermadec Island,1/1/2013,912342414,10,74,8.1,34.6
KER10,Egeria Rock,-29.24917,-177.89496,New Zealand,Kermadec Island,1/1/2013,912342421,9,84,7.9,36.8
KER11,Milne Rocks,-29.281771,-177.90259,New Zealand,Kermadec Island,1/1/2013,912342422,8,79,8,36.4
KER13,Dougall Rock,-29.296268,-177.91518,New Zealand,Kermadec Island,1/1/2013,912342423,8,82,7.9,34.4
KER14,Smith Bluff,-29.29233,-177.96092,New Zealand,Kermadec Island,1/1/2013,912342424,7.5,79,8.1,35.7
KER11,Milne Rocks,-29.281771,-177.90259,New Zealand,Kermadec Island,1/1/2013,912342426,12,73,7.8,35
KER12,Milne Rocks W,-29.280891,-177.90442,New Zealand,Kermadec Island,1/1/2013,912342427,7,76,8,35.5
KER14,Smith Bluff,-29.29233,-177.96092,New Zealand,Kermadec Island,1/1/2013,912342428,7,75,7.8,35.9
NI1,The Crack Nepean Island,-29.07193,167.96139,Australia,Lord Howe and Norfolk Islands,1/9/2013,912342389,11,75,7.8,36.2
NI1,The Crack Nepean Island,-29.07193,167.96139,Australia,Lord Howe and Norfolk Islands,1/9/2013,912342393,10.5,75,8,35.3
NI1,The Crack Nepean Island,-29.07193,167.96139,Australia,Lord Howe and Norfolk Islands,1/9/2013,912342397,10,78,7.8,35.9
NI14,Sydney Bay Anchorage,-29.06172,167.95021,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342390,12,84,8.2,35.7
NI8,"The Hoof, Phillip Island",-29.11641,167.96309,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342391,12,84,8.2,36.4
NI8,"The Hoof, Phillip Island",-29.11641,167.96309,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342392,11,75,8,36.8
NI2,Kawa 200m west Kingston Jetty,-29.05856,167.95106,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342394,6.5,76,7.8,34.3
NI7,Shark Point Phillip Island,-29.11731,167.94171,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342395,14,77,7.9,35.6
NI7,Shark Point Phillip Island,-29.11731,167.94171,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342396,12,79,8.1,36
NI14,Sydney Bay Anchorage,-29.06172,167.95021,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342398,8,81,8.1,34.2
NI2,Kawa 200m west Kingston Jetty,-29.05856,167.95106,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342399,6,73,8.1,35.8
EMR4,Wreck 1,-29.44751,159.05391,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342429,14,84,7.9,35.6
EMR4,Wreck 1,-29.44751,159.05391,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342430,9,74,7.8,36
EMR5,Wreck 2,-29.44269,159.06088,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342431,11,84,7.8,35.7
EMR5,Wreck 2,-29.44269,159.06088,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342432,5,75,8.1,34.3
EMR6,North West Horn,-29.44366,159.06796,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342433,12,83,8.1,35.4
EMR6,North West Horn,-29.44366,159.06796,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342434,5,81,7.9,35.6
EMR8,Back Reef 1,-29.44563,159.09369,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342435,5,73,8.2,35
EMR8,Back Reef 1,-29.44563,159.09369,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342436,4.5,77,8,36.7
EMR1,Lagoon Inner Wreck Middleton Reef,-29.45103,159.06227,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342461,3,82,8.2,34.4
EMR1,Lagoon Inner Wreck Middleton Reef,-29.45103,159.06227,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342462,3.5,83,8,36.9
EMR2,Lagoon 2 Middleton Reef,-29.45683,159.0622,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342463,2,77,8.1,34.2
EMR2,Lagoon 2 Middleton Reef,-29.45683,159.0622,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342464,2.5,73,7.9,36.6
EMR3,SW Lagoon Middleton Reef,-29.46451,159.06873,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342465,2.5,79,8,34.2
EMR3,SW Lagoon Middleton Reef,-29.46451,159.06873,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342466,2,73,8.1,36
EMR7,Back reef bommie Middleton Reef,-29.44,159.09315,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342467,5,74,7.9,34.7
EMR7,Back reef bommie Middleton Reef,-29.44,159.09315,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342468,6,79,8,36.7
EMR9,Blue Holes W,-29.44278,159.11231,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342437,5,83,7.9,34.6
EMR9,Blue Holes W,-29.44278,159.11231,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342438,6,77,7.9,37
EMR10,Blue Holes N,-29.44246,159.11843,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342439,4,82,8.1,35.3
EMR10,Blue Holes N,-29.44246,159.11843,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342440,3,83,7.8,35.7
EMR11,Blue Holes 3,-29.44803,159.11499,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342441,8,76,7.8,36.6
EMR11,Blue Holes 3,-29.44803,159.11499,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342442,7,74,8,36.8
EMR16,Wreck 3,-29.45407,159.04857,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342443,13,82,8,34.7
EMR16,Wreck 3,-29.45407,159.04857,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342444,7,81,7.9,37
EMR12,NW outer reef1 Middleton Reef,-29.42234,159.11073,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342469,10,75,8.2,35.2
