event_uuid,locationID,locality,decimalLatitude,decimalLongitude,country,higherGeography,eventDate,fieldNumber,minimumDepthInMeters,WATER.TEMPERATURE.F,WATER.TEMPERATURE.F_detBy,WATER.TEMPERATURE.F_unit,WATER.TEMPERATURE.F_accuracy,WATER.TEMPERATURE.F_method,pH,pH_detBy,pH_unit,pH_accuracy,pH_detDate,pH_method,pH_remarks,SALINITY.parts.per.1000,SALINITY.parts.per.1000_detBy,SALINITY.parts.per.1000_unit,SALINITY.parts.per.1000_accuracy,SALINITY.parts.per.1000_detDate,SALINITY.parts.per.1000_method,SALINITY.parts.per.1000_remarks
8cef9148-7a68-11e6-bb23-23fbc77e3390,PD-S12,"Shark Jaw Gulch, 5m",-43.30981064,145.8424377,Australia,Bassian,2/24/2013,912342671,5.2,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cd3ed89-7a68-11e6-bb23-23fbc77e3390,CBMP1,Anemone mooring Julien Rocks,-28.611,153.62831,Australia,Tweed-Moreton,7/27/2010,2001398,8,84,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cead574-7a68-11e6-bb23-23fbc77e3390,PAC99,Aorangaia Is SW Corner PKI,-35.48771,174.74544,New Zealand,Northeastern New Zealand,10/17/2012,912342780,10,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cdf61c1-7a68-11e6-bb23-23fbc77e3390,CAN17,Teno Sur,28.3423,-16.9179,Spain,Azores Canaries Madeira,1/14/2012,912342039,6.1,82,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.6,QQ,ppt,0.1,NA,NA,NA
8cc0b01d-7a68-11e6-bb23-23fbc77e3390,SI6,Manta Mooring NW Solitary Is,-30.01765,153.2692,Australia,Tweed-Moreton,6/5/2008,2001264,5.5,79,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cc741a5-7a68-11e6-bb23-23fbc77e3390,SYD48,Fairlight Point,-33.801,151.27574,Australia,Manning-Hawkesbury,3/29/2009,2001262,3.5,83,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8cdd6583-7a68-11e6-bb23-23fbc77e3390,CAN6,El Guincho,27.64651,-18,Spain,Azores Canaries Madeira,10/11/2011,34003028,12,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cc63008-7a68-11e6-bb23-23fbc77e3390,ACEH24,Sumur Tiga,5.89158,95.34356,Indonesia,Western Sumatra,3/3/2009,62003110,6,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cc2d361-7a68-11e6-bb23-23fbc77e3390,NSW5,Chip mill E of jetty,-37.10036,149.9285,Australia,Cape Howe,12/9/2008,2001426,9.5,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd637db-7a68-11e6-bb23-23fbc77e3390,CHMP-S3,Gabo Boulder Bay,-37.564,149.9179,Australia,Cape Howe,2/3/2011,3002542,9,81,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cd72267-7a68-11e6-bb23-23fbc77e3390,CAR9,The Pinacles,13.3803,-81.33894,Colombia,Southwestern Caribbean,3/18/2011,1003657,5.5,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cc5e1e2-7a68-11e6-bb23-23fbc77e3390,DE31,Bellerive Bluff Boat Ramp,-42.88014,147.36381,Australia,Bassian,2/28/2009,7000468,2.9,82,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cd489f0-7a68-11e6-bb23-23fbc77e3390,USWC11,Cavern Point  Santa Cruz,34.05428333,-119.5668667,United States,Southern California Bight,9/16/2010,1003764,12.9,81,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8cc6cc6a-7a68-11e6-bb23-23fbc77e3390,KI7,Green Cliffs,-35.600194,137.267472,Australia,South Australian Gulfs,3/23/2009,5000287,8,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cd01c48-7a68-11e6-bb23-23fbc77e3390,RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002070,4.8,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8cea8740-7a68-11e6-bb23-23fbc77e3390,PAC87,Deep Water Cove NW Islet,-35.19165,174.29296,New Zealand,Northeastern New Zealand,10/10/2012,912342757,6,76,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cd8d060-7a68-11e6-bb23-23fbc77e3390,JBMP-S5,Honeymoon Bay 1km Sth,-35.06610107,150.772995,Australia,Cape Howe,4/17/2011,2002731,5.2,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cca286a-7a68-11e6-bb23-23fbc77e3390,SI8,Buchanans Wall,-30.20701,153.26527,Australia,Tweed-Moreton,8/24/2009,2001303,7.3,83,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cdc2c56-7a68-11e6-bb23-23fbc77e3390,BMP32,Whale Bay,-35.83289,150.22128,Australia,Cape Howe,7/18/2011,2002819,8.1,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cc32193-7a68-11e6-bb23-23fbc77e3390,NSW10,Lennard Is NW,-37.01646,149.94249,Australia,Cape Howe,12/11/2008,2001438,8.9,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.6,QQ,ppt,0.1,NA,NA,NA
8cd59b7d-7a68-11e6-bb23-23fbc77e3390,CHILE5,Puerto Navarino oeste,-54.91613,-68.365158,Chile,Channels and Fjords of Southern Chile,12/16/2010,56003790,9,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8ce57d52-7a68-11e6-bb23-23fbc77e3390,JAPAN19,Asamushi Island (Yunoshima) West,40.89545,140.84733,Japan,Sea of Japan/East Sea,5/24/2012,912341849,3,76,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce667e3-7a68-11e6-bb23-23fbc77e3390,FP45,Tahanea Motupuapua,-16.83877,-144.69469,French Polynesia,Tuamotus,6/12/2012,912342138,10,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8ccf0aa2-7a68-11e6-bb23-23fbc77e3390,PPB21,Point Gellibrand South,-37.8684,144.91274,Australia,Bassian,3/20/2010,3000089,2,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8ce46baf-7a68-11e6-bb23-23fbc77e3390,FP65,Ile Aukena Bay,-23.128417,-134.90345,French Polynesia,Tuamotus,5/1/2012,912342160,5,83,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cc85364-7a68-11e6-bb23-23fbc77e3390,PS7,Little Beach West,-32.713325,152.15713,Australia,Manning-Hawkesbury,5/11/2009,2001277,7,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce10fac-7a68-11e6-bb23-23fbc77e3390,RSA9,Natures Valley,-33.98909,23.54926,South Africa,Agulhas Bank,2/21/2012,912341788,4.5,78,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8ce6dd17-7a68-11e6-bb23-23fbc77e3390,FP62,Apatiki Carenage Bommie,-15.55443,-146.24031,French Polynesia,Tuamotus,7/9/2012,912342156,2,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cd3c668-7a68-11e6-bb23-23fbc77e3390,QLD3,Little Halls Reef,-26.35399,153.08292,Australia,Tweed-Moreton,7/18/2010,4000836,13,81,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8ce7a093-7a68-11e6-bb23-23fbc77e3390,NMP-BF4,Bundegi RZ,-21.83633,114.17777,Australia,Exmouth to Broome,7/31/2012,912340602,1.4,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cdeec72-7a68-11e6-bb23-23fbc77e3390,CAN15,Punta Prieta,28.274556,-16.383275,Spain,Azores Canaries Madeira,1/7/2012,912342048,8.1,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8ce3812a-7a68-11e6-bb23-23fbc77e3390,CAN30,La Jaca Sur,28.11894,-16.46277,Spain,Azores Canaries Madeira,4/5/2012,912342078,5.8,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc19b5a-7a68-11e6-bb23-23fbc77e3390,ETP201,Punta Aeropuerto Isla de la Plata,-1.279065,-81.07523667,Ecuador,Guayaquil,9/13/2008,593003513,10,82,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cc592fa-7a68-11e6-bb23-23fbc77e3390,SA12,Cave Beach West,-33.00831,134.16429,Australia,South Australian Gulfs,2/25/2009,5000402,6,84,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cc59304-7a68-11e6-bb23-23fbc77e3390,SA15,Granites South,-32.92133,134.07803,Australia,South Australian Gulfs,2/26/2009,5000374,3,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cccc040-7a68-11e6-bb23-23fbc77e3390,DE24,Piersons Pt North,-43.04787,147.34509,Australia,Bassian,1/11/2010,7000434,5.3,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8cc71a8b-7a68-11e6-bb23-23fbc77e3390,SYD32,Clifton Gardens Wharf,-33.839753,151.253504,Australia,Manning-Hawkesbury,3/28/2009,2001222,3,76,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8ce10fb2-7a68-11e6-bb23-23fbc77e3390,LHI35,Middle Beach,-31.5231,159.07723,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340473,9,74,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cbeb3ef-7a68-11e6-bb23-23fbc77e3390,ETP223,Punta Piedra Hueca,7.4054,-81.81823333,Panama,Nicoya,3/26/2007,507003600,11,81,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cef9140-7a68-11e6-bb23-23fbc77e3390,PD-S14,South Whalers Point,-43.30334091,145.9171906,Australia,Bassian,2/21/2013,912342661,10.2,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cd1f157-7a68-11e6-bb23-23fbc77e3390,QLD51,Watsons Bay north,-14.65706,145.45076,Australia,Torres Strait Northern Great Barrier Reef,6/28/2010,4000721,4,82,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cbf29b9-7a68-11e6-bb23-23fbc77e3390,TAS77,Port Davies,-40.00372,147.8771,Australia,Cape Howe,1/29/2008,7000572,9,82,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cc6cc68-7a68-11e6-bb23-23fbc77e3390,KI7,Green Cliffs,-35.600194,137.267472,Australia,South Australian Gulfs,3/23/2009,5000285,5.1,79,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cde9e40-7a68-11e6-bb23-23fbc77e3390,NIC12,Nacas Colo,11.27203333,-85.90358333,Nicaragua,Chiapas-Nicaragua,12/15/2011,912342218,7,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ccebc69-7a68-11e6-bb23-23fbc77e3390,KI21,Tea Tree Ledge,-35.73856,136.69215,Australia,South Australian Gulfs,3/12/2010,5000310,10.1,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8ce184f6-7a68-11e6-bb23-23fbc77e3390,LHI48,Malabar West,-31.51139,159.05416,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340501,17,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8ce24871-7a68-11e6-bb23-23fbc77e3390,BRA6,Isla Santa Barbara,-17.96253,-38.6964,Brazil,Eastern Brazil,2/29/2012,912341801,4.5,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ce2e4ca-7a68-11e6-bb23-23fbc77e3390,CAN28,Chimiche Sur,28.09427,-16.48191,Spain,Azores Canaries Madeira,3/25/2012,912342075,6,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cd57463-7a68-11e6-bb23-23fbc77e3390,USWC23,Kelvin Grove  BC,49.45002,-123.240764,Canada,Puget Trough/Georgia Basin,11/28/2010,1003788,6.5,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cc2fa75-7a68-11e6-bb23-23fbc77e3390,NSW4,North Hd SE,-37.10468,149.95463,Australia,Cape Howe,12/10/2008,2001429,6,83,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8ce3cf56-7a68-11e6-bb23-23fbc77e3390,ARG3,PNU,-42.62194,-64.275,Argentina,North Patagonian Gulfs,4/11/2012,912341872,11.5,82,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cf0a2e6-7a68-11e6-bb23-23fbc77e3390,KG-S17,Dover Island (West Coast),-39.46530151,147.2870789,Australia,Cape Howe,3/27/2013,912342582,5.2,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cd43ba4-7a68-11e6-bb23-23fbc77e3390,USWC4,Chickasaw  Sta Rosa CA,33.90037,-120.13563,United States,Northern California,8/18/2010,1003750,11,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd83408-7a68-11e6-bb23-23fbc77e3390,NSW19,The Gantry Bawley Point,-35.504743,150.39611,Australia,Cape Howe,4/14/2011,2002836,7,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8ce5a469-7a68-11e6-bb23-23fbc77e3390,JAPAN21,Kamome Island North,40.90979,140.85243,Japan,Sea of Japan/East Sea,5/25/2012,912341852,8,77,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cc5e1dd-7a68-11e6-bb23-23fbc77e3390,ACEH17,Ujung Lumbeh,5.87248,95.26192,Indonesia,Western Sumatra,2/27/2009,62003723,4.5,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cc01433-7a68-11e6-bb23-23fbc77e3390,WA55,Long I Dive trail bommie,-28.46051,113.77258,Australia,Houtman,3/23/2008,6002290,5.1,83,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8ccf58cf-7a68-11e6-bb23-23fbc77e3390,JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001512,5.4,78,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ce9c3d7-7a68-11e6-bb23-23fbc77e3390,PAC63,North Minerva Reef SW,-23.64301,-178.93475,Tonga,Fiji Islands,9/18/2012,912341212,9,82,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cd96cbb-7a68-11e6-bb23-23fbc77e3390,ETP36,Camaronal Este,9.85023,-85.41877,Costa Rica,Nicoya,5/7/2011,506003828,6.4,81,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ced1fdb-7a68-11e6-bb23-23fbc77e3390,PAC171,Tawharanui East,-36.36535,174.8567,New Zealand,Northeastern New Zealand,12/19/2012,912342927,7,78,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cc78fe0-7a68-11e6-bb23-23fbc77e3390,WA21,Bunker Bay,-33.53314,115.02687,Australia,Leeuwin,4/11/2009,6002019,5,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cdc7a89-7a68-11e6-bb23-23fbc77e3390,RED5,Om Oroug,23.4303,35.86446,Egypt,Northern and Central Red Sea,8/1/2011,20003009,6,82,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8ce7a08f-7a68-11e6-bb23-23fbc77e3390,NMP-BF1,Bundegi,-21.83921,114.17564,Australia,Exmouth to Broome,7/31/2012,912340598,1.6,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cdacc8f-7a68-11e6-bb23-23fbc77e3390,ETP89,Jicar?n Noroeste,7.29649,-81.82322,Panama,Nicoya,6/3/2011,507003213,6,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cd8822a-7a68-11e6-bb23-23fbc77e3390,JBMP-S33,Captains Point East,-35.12293,150.71047,Australia,Cape Howe,4/15/2011,2002727,5.2,77,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ce57d51-7a68-11e6-bb23-23fbc77e3390,JAPAN19,Asamushi Island (Yunoshima) West,40.89545,140.84733,Japan,Sea of Japan/East Sea,5/24/2012,912341848,7,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cbe663b-7a68-11e6-bb23-23fbc77e3390,ETP75,Urita Arriba,7.8192833,-81.738783,Panama,Nicoya,3/23/2007,507003567,14,80,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cd5263e-7a68-11e6-bb23-23fbc77e3390,USEC13,Looe Reef West FL,24.54569,-81.40591,United States,Floridian,10/18/2010,1003286,5.1,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8ccd83b7-7a68-11e6-bb23-23fbc77e3390,DE38,Blackmans Bay Blowhole,-42.99837,147.32967,Australia,Bassian,2/11/2010,7000485,5,75,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cc14d2a-7a68-11e6-bb23-23fbc77e3390,RI14,Parker Point,-32.02967,115.53069,Australia,Leeuwin,7/27/2008,6002873,5.1,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cc36fbe-7a68-11e6-bb23-23fbc77e3390,TAS38,Nubeena Fish Farm2_400mS,-43.10448,147.71645,Australia,Bassian,12/16/2008,7000559,5,81,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cec837c-7a68-11e6-bb23-23fbc77e3390,PAC152,Anchor Bay,-36.97752,176.07816,New Zealand,Northeastern New Zealand,11/23/2012,912342882,10,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8cd8f76e-7a68-11e6-bb23-23fbc77e3390,JBMP-S26,Outer Tubes,-35.08773,150.79903,Australia,Cape Howe,4/18/2011,2002720,5.3,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ceef516-7a68-11e6-bb23-23fbc77e3390,PD-S3,Big Caroline Rock,-43.36338043,145.9169769,Australia,Bassian,2/16/2013,912342616,10.1,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cead576-7a68-11e6-bb23-23fbc77e3390,PAC100,Pitokuku Island,-36.25542,175.4917,New Zealand,Northeastern New Zealand,10/19/2012,912342781,5,73,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ce46bab-7a68-11e6-bb23-23fbc77e3390,CAN31,Fasnia Sur,28.2195,-16.4132,Spain,Azores Canaries Madeira,4/29/2012,912342083,6.6,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ce0e89f-7a68-11e6-bb23-23fbc77e3390,LHI36,Stephen's Hole,-31.53225,159.05403,Australia,Lord Howe and Norfolk Islands,2/21/2012,912340460,1.5,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cce6e48-7a68-11e6-bb23-23fbc77e3390,NSW29,Western Big Seal Rock,-32.431837,152.536752,Australia,Manning-Hawkesbury,2/27/2010,2001901,11.1,80,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce5080b-7a68-11e6-bb23-23fbc77e3390,FP23,Airport Outside Sth,-23.10033,-134.86394,French Polynesia,Tuamotus,5/13/2012,912342118,15,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cc40c18-7a68-11e6-bb23-23fbc77e3390,DE23,Seaview Ave Taroona,-42.94752,147.35579,Australia,Bassian,1/15/2009,7000592,1.6,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cd01c42-7a68-11e6-bb23-23fbc77e3390,NSW26,No. 1 Beach Point,-32.42925,152.526583,Australia,Manning-Hawkesbury,5/8/2010,2001900,6.8,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ccbfd7a-7a68-11e6-bb23-23fbc77e3390,DE13,OpossumBay,-42.97758,147.39237,Australia,Bassian,12/8/2009,7000412,3.5,77,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ce22156-7a68-11e6-bb23-23fbc77e3390,LHI41,Stephen's Hole NE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/28/2012,912340545,3,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8cd0435c-7a68-11e6-bb23-23fbc77e3390,RI21,Duck Rock South,-31.9885,115.54114,Australia,Leeuwin,5/15/2010,6002215,5,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cdb68e6-7a68-11e6-bb23-23fbc77e3390,ETP109,Isla de Cana 2,8.39248,-78.81754,Panama,Panama Bight,6/18/2011,507003233,5,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
8ccb6115-7a68-11e6-bb23-23fbc77e3390,VIC7,Outer La Bella Reef,-38.40545,141.669083,Australia,Western Bassian,11/28/2009,3000179,6,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cbf50d4-7a68-11e6-bb23-23fbc77e3390,ENC3,2nd Valley Boat Shed,-35.50945,138.21449,Australia,South Australian Gulfs,2/6/2008,5000355,3.5,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cc544d0-7a68-11e6-bb23-23fbc77e3390,SA7,Jones Island NW,-33.18513,134.35915,Australia,South Australian Gulfs,2/24/2009,5000396,3.1,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
